race_analysis_id,driver,team,pit_stop_number,pit_lap,compound_from,compound_to,stint_length_before,position_before_pit,position_after_cycle,net_position_change,estimated_pit_loss_s,undercut_overcut_label,rejoin_risk,traffic_penalty_proxy_s,strategy_effect,confidence,weakest_assumption
2026-01-albert_park,ALB,Williams,1,12,MEDIUM,HARD,12,12,12,0,39.633,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-07-catalunya,PIA,McLaren,1,14,MEDIUM,HARD,14,4,7,-3,5.206,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-07-catalunya,PIA,McLaren,2,36,HARD,HARD,22,6,7,-1,3.153,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-07-catalunya,RUS,Mercedes,1,12,MEDIUM,HARD,12,1,3,-2,4.251,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-07-catalunya,RUS,Mercedes,2,36,HARD,HARD,24,2,3,-1,3.453,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-07-catalunya,SAI,Williams,1,14,SOFT,HARD,14,11,15,-4,4.332,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-07-catalunya,SAI,Williams,2,30,HARD,HARD,16,14,16,-2,2.71,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-07-catalunya,SAI,Williams,3,55,HARD,MEDIUM,25,14,15,-1,1.685,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-07-catalunya,VER,Red Bull Racing,1,12,SOFT,MEDIUM,12,6,7,-1,5.366,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-07-catalunya,VER,Red Bull Racing,2,29,MEDIUM,HARD,17,5,7,-2,3.432,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-07-catalunya,VER,Red Bull Racing,3,40,HARD,MEDIUM,11,5,5,0,7.869,neutral stop,low,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,ALB,Williams,1,18,MEDIUM,MEDIUM,18,16,20,-4,3.924,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,ALB,Williams,2,37,MEDIUM,HARD,19,16,17,-1,2.666,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,ALO,Aston Martin,1,24,MEDIUM,SOFT,24,18,18,0,17.04,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,ALO,Aston Martin,2,49,SOFT,SOFT,25,18,18,0,4.127,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,ANT,Mercedes,1,24,MEDIUM,HARD,24,1,4,-3,24.745,lost after stop,low,18.296,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,ANT,Mercedes,2,51,HARD,HARD,27,1,3,-2,8.686,lost after stop,low,3.892,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,BEA,Haas F1 Team,1,24,MEDIUM,HARD,24,13,14,-1,16.942,lost after stop,high,4.117,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,BEA,Haas F1 Team,2,45,HARD,MEDIUM,21,14,14,0,2.867,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,BOR,Audi,1,17,SOFT,MEDIUM,17,11,14,-3,4.18,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,BOR,Audi,2,44,MEDIUM,HARD,27,11,11,0,3.515,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,COL,Alpine,1,20,MEDIUM,HARD,20,15,19,-4,5.14,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,COL,Alpine,2,46,HARD,MEDIUM,26,14,17,-3,2.866,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,GAS,Alpine,1,13,MEDIUM,HARD,13,16,19,-3,6.041,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,GAS,Alpine,2,38,HARD,MEDIUM,25,13,14,-1,4.062,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,GAS,Alpine,3,51,MEDIUM,SOFT,13,12,13,-1,6.19,lost after stop,high,0.506,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,HAD,Red Bull Racing,1,18,MEDIUM,MEDIUM,18,6,8,-2,4.322,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,HAD,Red Bull Racing,2,40,MEDIUM,HARD,22,7,8,-1,2.288,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,HAM,Ferrari,1,12,MEDIUM,HARD,12,4,9,-5,5.738,lost after stop,medium,0.258,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,HAM,Ferrari,2,25,HARD,SOFT,13,3,7,-4,26.015,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,HAM,Ferrari,3,42,SOFT,HARD,17,5,7,-2,3.595,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,HUL,Audi,1,21,MEDIUM,MEDIUM,21,12,14,-2,5.398,lost after stop,high,0.109,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,HUL,Audi,2,45,MEDIUM,HARD,24,11,13,-2,3.393,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,LAW,Racing Bulls,1,19,MEDIUM,HARD,19,8,10,-2,5.817,lost after stop,medium,0.514,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,LAW,Racing Bulls,2,45,HARD,MEDIUM,26,10,9,1,3.851,gained after stop,medium,0.0,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,LEC,Ferrari,1,13,MEDIUM,HARD,13,7,11,-4,6.36,lost after stop,high,0.713,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,LEC,Ferrari,2,37,HARD,HARD,24,7,8,-1,5.895,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,LEC,Ferrari,3,59,HARD,SOFT,22,8,8,0,5.006,neutral stop,medium,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,LIN,Racing Bulls,1,18,MEDIUM,HARD,18,10,11,-1,4.569,lost after stop,high,0.145,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,LIN,Racing Bulls,2,46,HARD,MEDIUM,28,9,10,-1,3.038,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,NOR,McLaren,1,21,MEDIUM,HARD,21,5,8,-3,6.044,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,NOR,McLaren,2,47,HARD,HARD,26,4,8,-4,3.337,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,OCO,Haas F1 Team,1,18,MEDIUM,MEDIUM,18,13,18,-5,6.12,lost after stop,high,0.408,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,OCO,Haas F1 Team,2,33,MEDIUM,HARD,15,16,17,-1,3.983,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,PIA,McLaren,1,19,MEDIUM,HARD,19,4,7,-3,5.622,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,PIA,McLaren,2,42,HARD,HARD,23,4,6,-2,3.138,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,RUS,Mercedes,1,19,MEDIUM,HARD,19,1,2,-1,5.351,lost after stop,low,0.098,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,RUS,Mercedes,2,43,HARD,HARD,24,2,3,-1,3.404,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,SAI,Williams,1,14,SOFT,MEDIUM,14,16,20,-4,3.881,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,STR,Aston Martin,1,24,MEDIUM,SOFT,24,19,19,0,20.569,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,VER,Red Bull Racing,1,18,MEDIUM,HARD,18,3,5,-2,4.329,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-08-red_bull_ring,VER,Red Bull Racing,2,49,HARD,HARD,31,2,3,-1,4.105,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,ALB,Williams,1,1,MEDIUM,HARD,1,22,22,0,44.85,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,ALB,Williams,2,14,HARD,MEDIUM,13,22,22,0,0.0,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,ALB,Williams,3,23,MEDIUM,SOFT,9,22,22,0,0.0,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,ALB,Williams,4,35,SOFT,SOFT,12,22,21,1,0.0,gained after stop,high,1.47,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,ALB,Williams,5,40,SOFT,SOFT,5,21,21,0,0.0,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,ALO,Aston Martin,1,20,MEDIUM,HARD,20,20,20,0,0.0,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,ALO,Aston Martin,2,46,HARD,SOFT,26,19,18,1,,gained after stop,high,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,ANT,Mercedes,1,35,MEDIUM,HARD,35,1,2,-1,0.0,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,ANT,Mercedes,2,41,HARD,MEDIUM,6,2,7,-5,8.436,lost after stop,medium,5.596,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,ANT,Mercedes,3,43,MEDIUM,MEDIUM,2,7,10,-3,5.132,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,BEA,Haas F1 Team,1,29,MEDIUM,HARD,29,16,17,-1,0.0,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,BEA,Haas F1 Team,2,47,HARD,SOFT,18,14,14,0,77.947,neutral stop,high,52.708,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,BOR,Audi,1,26,MEDIUM,HARD,26,10,10,0,0.0,neutral stop,medium,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,BOR,Audi,2,47,HARD,SOFT,21,8,8,0,18.006,neutral stop,medium,7.822,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,BOT,Cadillac,1,29,MEDIUM,HARD,29,19,19,0,0.0,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,BOT,Cadillac,2,46,HARD,SOFT,17,18,17,1,19.049,gained after stop,high,3.93,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,COL,Alpine,1,22,MEDIUM,HARD,22,12,11,1,1.869,gained after stop,high,0.0,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,COL,Alpine,2,47,HARD,SOFT,25,10,10,0,26.162,neutral stop,medium,10.125,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,GAS,Alpine,1,23,MEDIUM,HARD,23,11,13,-2,0.0,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,GAS,Alpine,2,48,HARD,SOFT,25,10,11,-1,33.647,lost after stop,high,7.317,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,HAD,Red Bull Racing,1,19,MEDIUM,HARD,19,5,9,-4,0.0,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,HAD,Red Bull Racing,2,38,HARD,MEDIUM,19,7,7,0,4.958,neutral stop,medium,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,HAD,Red Bull Racing,3,47,MEDIUM,SOFT,9,5,5,0,32.15,neutral stop,low,29.96,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,HAM,Ferrari,1,23,MEDIUM,HARD,23,3,6,-3,0.0,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,HAM,Ferrari,2,48,HARD,SOFT,25,2,3,-1,,lost after stop,low,,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,HUL,Audi,1,17,MEDIUM,HARD,17,14,18,-4,0.0,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,HUL,Audi,2,34,HARD,SOFT,17,13,15,-2,0.0,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,LAW,Racing Bulls,1,28,MEDIUM,HARD,28,8,8,0,0.0,neutral stop,medium,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,LAW,Racing Bulls,2,47,HARD,SOFT,19,6,6,0,27.537,neutral stop,medium,16.82,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,LEC,Ferrari,1,25,MEDIUM,HARD,25,1,2,-1,0.0,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,LEC,Ferrari,2,48,HARD,SOFT,23,1,1,0,,neutral stop,low,,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,LIN,Racing Bulls,1,27,MEDIUM,HARD,27,9,9,0,0.0,neutral stop,medium,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,LIN,Racing Bulls,2,47,HARD,SOFT,20,7,7,0,19.394,neutral stop,medium,10.449,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,NOR,McLaren,1,28,MEDIUM,HARD,28,3,6,-3,0.0,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,NOR,McLaren,2,38,HARD,MEDIUM,10,5,6,-1,2.359,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,NOR,McLaren,3,48,MEDIUM,SOFT,10,4,4,0,79.502,neutral stop,low,49.772,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,OCO,Haas F1 Team,1,21,MEDIUM,HARD,21,13,19,-6,3.253,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,OCO,Haas F1 Team,2,47,HARD,SOFT,26,15,15,0,75.288,neutral stop,high,46.066,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,PER,Cadillac,1,21,MEDIUM,HARD,21,14,18,-4,9.362,lost after stop,high,0.247,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,PER,Cadillac,2,46,HARD,SOFT,25,17,16,1,26.896,gained after stop,high,22.998,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,PIA,McLaren,1,2,MEDIUM,HARD,2,21,21,0,24.963,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,PIA,McLaren,2,36,HARD,MEDIUM,34,13,16,-3,15.344,lost after stop,high,15.98,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,PIA,McLaren,3,47,MEDIUM,SOFT,11,12,12,0,,neutral stop,high,,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,RUS,Mercedes,1,23,MEDIUM,HARD,23,4,5,-1,0.0,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,RUS,Mercedes,2,34,HARD,MEDIUM,11,3,6,-3,0.0,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,SAI,Williams,1,20,MEDIUM,HARD,20,13,14,-1,0.0,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,SAI,Williams,2,48,HARD,SOFT,28,12,13,-1,25.794,lost after stop,high,1.786,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,STR,Aston Martin,1,18,MEDIUM,HARD,18,20,21,-1,0.0,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,STR,Aston Martin,2,46,HARD,SOFT,28,20,19,1,61.966,gained after stop,high,37.946,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,VER,Red Bull Racing,1,17,MEDIUM,HARD,17,4,7,-3,0.0,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-09-silverstone,VER,Red Bull Racing,2,38,HARD,MEDIUM,21,3,4,-1,0.0,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,ALB,Williams,1,18,MEDIUM,HARD,18,12,15,-3,41.863,lost after stop,high,25.601,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,ALO,Aston Martin,1,19,HARD,SOFT,19,19,19,0,3.801,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,ALO,Aston Martin,2,31,SOFT,HARD,12,19,19,0,7.429,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,ANT,Mercedes,1,18,MEDIUM,SOFT,18,1,5,-4,35.432,lost after stop,low,18.697,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,BEA,Haas F1 Team,1,1,MEDIUM,HARD,1,15,17,-2,,lost after stop,high,,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,BEA,Haas F1 Team,2,20,HARD,HARD,19,11,15,-4,27.456,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,BOR,Audi,1,20,MEDIUM,HARD,20,8,8,0,23.324,neutral stop,medium,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,BOT,Cadillac,1,1,SOFT,HARD,1,20,19,1,,gained after stop,high,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,BOT,Cadillac,2,32,HARD,SOFT,31,18,18,0,5.327,neutral stop,high,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,COL,Alpine,1,15,MEDIUM,HARD,15,12,15,-3,4.812,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,GAS,Alpine,1,14,MEDIUM,HARD,14,12,14,-2,4.656,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,HAD,Red Bull Racing,1,1,HARD,MEDIUM,1,16,21,-5,,lost after stop,high,,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,HAD,Red Bull Racing,2,2,MEDIUM,HARD,1,18,21,-3,,lost after stop,high,,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,HAD,Red Bull Racing,3,20,HARD,HARD,18,7,7,0,23.358,neutral stop,medium,0.0,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,HAM,Ferrari,1,20,MEDIUM,HARD,20,2,6,-4,20.05,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,HUL,Audi,1,20,MEDIUM,HARD,20,9,11,-2,24.69,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,LAW,Racing Bulls,1,15,MEDIUM,HARD,15,9,13,-4,5.731,lost after stop,high,1.27,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,LEC,Ferrari,1,20,MEDIUM,HARD,20,1,2,-1,18.326,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,LIN,Racing Bulls,1,16,MEDIUM,HARD,16,7,11,-4,18.106,lost after stop,high,12.555,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,NOR,McLaren,1,30,HARD,MEDIUM,30,5,7,-2,2.617,lost after stop,medium,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,OCO,Haas F1 Team,1,1,MEDIUM,HARD,1,21,20,1,,gained after stop,high,,Pit cycle improved track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,OCO,Haas F1 Team,2,16,HARD,HARD,15,16,17,-1,17.25,lost after stop,high,11.793,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,PER,Cadillac,1,1,HARD,SOFT,1,18,18,0,,neutral stop,high,,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,PER,Cadillac,2,12,SOFT,HARD,11,21,,,,pit-cycle unknown,low,,Pit-cycle effect is unavailable.,0.38,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,PIA,McLaren,1,20,MEDIUM,HARD,20,4,5,-1,18.877,lost after stop,low,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,SAI,Williams,1,14,SOFT,HARD,14,16,18,-2,5.515,lost after stop,high,0.0,Pit cycle cost track position proxy.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
2026-10-spa,STR,Aston Martin,1,17,HARD,SOFT,17,20,20,0,11.315,neutral stop,high,5.941,Pit cycle kept track position proxy stable.,0.62,Pit-cycle position is a lap-position proxy; no gap feed is available.
